inv_id,product_name,category,restock_date,expiry_date,days_to_expiry,shelf_life_days,qty_in,qty_sold,qty_damaged,qty_adjusted,qty_remaining,unit_price_ngn,total_revenue_ngn,store_city,storage_temp,demand_forecast,seasonality,holiday_promo,weather_condition,restock_count,weekly_sales_rate,sell_through_rate,wastage_rate,shelf_utilisation,purchase_frequency,total_units_sold_all,expiry_risk,sales_velocity,customer_preference,slow_mover,kaggle_store_id,kaggle_product_id,kaggle_region,data_source
INV010174,Baby Powder Johnson 200g,Baby & Infant,2022-04-12,2023-04-12,0.0,365,70,57,0.0,0.0,13,3008,171456,Ibadan,Ambient,65.71,Spring,1,Rainy,8,1.0932,0.8143,0.0,1.0,0.0,0.0,Low,Moderate,Medium,No,S004,P0014,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV016253,Fanta Crate 24,Beverages,2022-06-12,2022-06-26,0.0,14,130,32,0.0,-1.0,97,10796,345472,Lagos,Cool,42.22,Spring,1,Snowy,16,16.0,0.2462,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S003,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV064845,Harpic Toilet Cleaner,Personal Care,2023-10-11,2025-10-10,147.0,730,130,54,3.0,-2.0,71,3183,171882,Uyo,Ambient,180.01,Winter,0,Cloudy,9,0.5178,0.4154,0.0231,0.7986,0.0,0.0,Low,Slow,Medium,No,S003,P0005,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV070128,Sponge 3pk,Household Essentials,2023-12-03,2024-03-02,0.0,90,130,89,0.0,1.0,42,748,66572,Kaduna,Ambient,352.46,Spring,1,Snowy,17,6.9222,0.6846,0.0,1.0,0.0,0.0,Expired,Fast,Medium,No,S002,P0008,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV003698,Gillette Razor 5pk,Personal Care,2022-02-06,2023-02-06,0.0,365,108,100,0.0,0.0,8,2941,294100,Ilorin,Ambient,100.65,Summer,0,Cloudy,11,1.9178,0.9259,0.0,1.0,0.0,0.0,Low,Moderate,Medium,No,S005,P0018,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV049371,Chin-Chin 500g,Snacks & Confectionery,2023-05-09,2023-07-08,0.0,60,118,3,0.0,0.0,115,1079,3237,Lagos,Ambient,4.78,Spring,1,Cloudy,11,0.35,0.0254,0.0,1.0,567.0,3054.0,Expired,Slow,High,Yes,S004,P0011,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011251,Gripe Water 150ml,Baby & Infant,2022-04-23,2023-04-23,0.0,365,130,17,0.0,1.0,114,2684,45628,Benin City,Ambient,45.0,Autumn,0,Sunny,18,0.326,0.1308,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV024879,Indomie Chicken 70g,Pasta & Noodles,2022-09-06,2022-11-05,0.0,60,130,60,0.0,0.0,70,208,12480,Kano,Ambient,133.04,Spring,0,Rainy,22,7.0,0.4615,0.0,1.0,0.0,0.0,Low,Slow,Medium,Yes,S004,P0019,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV023223,Colgate Toothpaste 100ml,Personal Care,2022-08-21,2024-08-20,0.0,730,130,112,1.0,2.0,19,874,97888,Aba,Ambient,131.58,Spring,1,Cloudy,3,1.074,0.8615,0.0077,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0003,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV030339,Nivea Body Lotion 400ml,Personal Care,2022-10-31,2024-10-30,0.0,730,130,111,0.0,0.0,19,4507,500277,Warri,Ambient,188.12,Spring,1,Rainy,8,1.0644,0.8538,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0019,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV003646,Teething Gel 15g,Baby & Infant,2022-02-06,2023-02-06,0.0,365,130,86,0.0,-2.0,42,2656,228416,Aba,Ambient,276.61,Winter,0,Snowy,16,1.6493,0.6615,0.0,1.0,0.0,0.0,Medium,Moderate,Low,No,S003,P0006,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV034448,Dangote Spaghetti 500g,Pasta & Noodles,2022-12-11,2023-06-09,0.0,180,130,108,0.0,0.0,22,500,54000,Onitsha,Ambient,302.79,Autumn,1,Rainy,12,4.2,0.8308,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0008,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV050685,Kitchen Towel 6 rolls,Household Essentials,2023-05-22,2024-05-21,0.0,365,130,76,0.0,-1.0,53,2215,168340,Lagos,Ambient,122.64,Autumn,1,Cloudy,23,1.4575,0.5846,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S005,P0005,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV007111,Colgate Toothpaste 100ml,Personal Care,2022-03-13,2024-03-12,0.0,730,130,71,1.0,2.0,60,981,69651,Ilorin,Ambient,219.7,Autumn,0,Snowy,9,0.6808,0.5462,0.0077,1.0,0.0,0.0,Medium,Slow,Medium,No,S001,P0011,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV028439,Gripe Water 150ml,Baby & Infant,2022-10-12,2023-10-12,0.0,365,130,18,1.0,-2.0,109,2065,37170,Jos,Ambient,42.42,Autumn,0,Sunny,2,0.3452,0.1385,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0019,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011793,Dustbin Bags 50pk,Household Essentials,2022-04-28,2023-04-28,0.0,365,130,85,0.0,0.0,45,1748,148580,Jos,Ambient,223.98,Spring,1,Sunny,21,1.6301,0.6538,0.0,1.0,0.0,0.0,Medium,Moderate,Low,No,S005,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV045975,Egusi Ground 500g,Condiments & Seasonings,2023-04-05,2023-10-02,0.0,180,107,53,0.0,0.0,54,3615,191595,Onitsha,Ambient,64.22,Winter,0,Cloudy,17,2.0611,0.4953,0.0,1.0,552.0,2870.0,Expired,Moderate,High,No,S004,P0015,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV001711,Sponge 3pk,Household Essentials,2022-01-18,2022-04-18,0.0,90,130,77,0.0,-1.0,52,641,49357,Owerri,Ambient,162.18,Spring,1,Cloudy,7,5.9889,0.5923,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S001,P0011,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV055769,Egg Noodles 400g,Pasta & Noodles,2023-07-12,2023-11-09,0.0,120,130,53,0.0,-1.0,76,1125,59625,Jos,Ambient,168.3,Autumn,1,Sunny,16,3.0917,0.4077,0.0,1.0,0.0,0.0,Expired,Moderate,High,No,S004,P0009,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035388,Golden Penny Macaroni 500g,Pasta & Noodles,2022-12-20,2023-06-18,0.0,180,130,22,5.0,0.0,103,590,12980,Uyo,Ambient,57.69,Spring,0,Snowy,20,0.8556,0.1692,0.0385,1.0,0.0,0.0,Expired,Slow,Low,Yes,S005,P0008,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV049207,Lasagna Sheets 500g,Pasta & Noodles,2023-05-08,2023-11-04,0.0,180,127,22,1.0,0.0,104,2350,51700,Aba,Ambient,17.05,Winter,0,Rainy,13,0.8556,0.1732,0.0079,1.0,0.0,0.0,Expired,Slow,Low,Yes,S001,P0007,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029162,Semolina 1kg,Grains & Cereals,2022-10-19,2023-02-16,0.0,120,130,64,0.0,0.0,66,1088,69632,Lagos,Ambient,168.75,Summer,1,Rainy,3,3.7333,0.4923,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S004,P0002,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV067897,Gillette Razor 5pk,Personal Care,2023-11-10,2024-11-09,0.0,365,130,43,3.0,2.0,86,2038,87634,Warri,Ambient,74.53,Spring,1,Rainy,14,0.8247,0.3308,0.0231,1.0,0.0,0.0,High,Slow,Medium,No,S005,P0017,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV014305,Nivea Body Lotion 400ml,Personal Care,2022-05-24,2024-05-23,0.0,730,130,34,1.0,-2.0,93,3582,121788,Enugu,Ambient,106.4,Summer,1,Cloudy,22,0.326,0.2615,0.0077,1.0,0.0,0.0,Medium,Fast,High,Yes,S001,P0005,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV038471,Gillette Razor 5pk,Personal Care,2023-01-20,2024-01-20,0.0,365,80,67,1.0,0.0,12,2608,174736,Kano,Ambient,76.66,Summer,0,Sunny,4,1.2849,0.8375,0.0125,1.0,0.0,0.0,Low,Slow,Medium,No,S004,P0011,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV067887,Cerelac Wheat 400g,Baby & Infant,2023-11-10,2024-05-08,0.0,180,94,86,2.0,0.0,6,4775,410650,Port Harcourt,Ambient,104.42,Autumn,0,Rainy,16,3.3444,0.9149,0.0213,1.0,555.0,2921.0,Expired,Fast,High,No,S005,P0007,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV055892,Omo Detergent 1kg,Personal Care,2023-07-13,2024-07-12,0.0,365,130,79,0.0,0.0,51,1814,143306,Aba,Ambient,83.3,Summer,0,Sunny,12,1.5151,0.6077,0.0,1.0,512.0,2627.0,Medium,Moderate,High,No,S005,P0012,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV004385,Fanta Crate 24,Beverages,2022-02-13,2022-02-27,0.0,14,130,10,0.0,0.0,120,10739,107390,Kaduna,Cool,37.8,Winter,0,Snowy,13,5.0,0.0769,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S005,P0005,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV031137,Lipton Tea 100 bags,Beverages,2022-11-08,2023-11-08,0.0,365,130,32,0.0,0.0,98,3198,102336,Owerri,Cool,76.92,Summer,0,Snowy,21,0.6137,0.2462,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0017,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV022529,SMA Gold 400g,Baby & Infant,2022-08-14,2023-08-14,0.0,365,130,13,1.0,0.0,116,15465,201045,Enugu,Ambient,39.33,Winter,0,Snowy,1,0.2493,0.1,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0009,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061360,Egg Noodles 400g,Pasta & Noodles,2023-09-06,2024-01-04,0.0,120,130,63,0.0,0.0,67,1564,98532,Port Harcourt,Ambient,159.86,Summer,0,Cloudy,5,3.675,0.4846,0.0,1.0,0.0,0.0,Expired,Moderate,Low,No,S003,P0020,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV064313,Titus Sardines 125g,Canned & Packaged Foods,2023-10-06,2025-10-05,142.0,730,130,85,1.0,-1.0,43,1495,127075,Kaduna,Ambient,133.8,Winter,1,Rainy,15,0.8151,0.6538,0.0077,0.8055,0.0,0.0,Low,Slow,High,No,S001,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV069700,Malta Guinness Crate,Beverages,2023-11-28,2023-12-12,0.0,14,78,28,0.0,0.0,50,11713,327964,Uyo,Cool,44.53,Winter,1,Cloudy,22,14.0,0.359,0.0,1.0,0.0,0.0,Expired,Moderate,Low,No,S005,P0020,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV017999,Harpic Toilet Cleaner,Personal Care,2022-06-29,2024-06-28,0.0,730,130,83,0.0,1.0,48,2217,184011,Benin City,Ambient,154.55,Autumn,0,Cloudy,11,0.7959,0.6385,0.0,1.0,0.0,0.0,High,Fast,Medium,Yes,S005,P0019,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV064816,Dustbin Bags 50pk,Household Essentials,2023-10-11,2024-10-10,0.0,365,130,108,0.0,-1.0,21,1605,173340,Warri,Ambient,200.07,Spring,0,Cloudy,16,2.0712,0.8308,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S001,P0016,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035909,Groundnut Oil 3L,Cooking Oils & Fats,2022-12-26,2023-12-26,0.0,365,130,61,0.0,0.0,69,6371,388631,Aba,Ambient,120.39,Spring,1,Snowy,12,1.1699,0.4692,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S001,P0009,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV067367,Washing Up Liquid 750ml,Household Essentials,2023-11-05,2024-11-04,0.0,365,130,86,3.0,0.0,41,2270,195220,Kano,Ambient,261.03,Spring,1,Snowy,23,1.6493,0.6615,0.0231,1.0,0.0,0.0,Medium,Moderate,Medium,No,S004,P0007,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018845,Air Freshener 300ml,Household Essentials,2022-07-08,2024-07-07,0.0,730,130,75,0.0,0.0,55,3394,254550,Kaduna,Ambient,149.74,Summer,0,Cloudy,13,0.7192,0.5769,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S003,P0005,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052924,Tissue Paper 12 rolls,Household Essentials,2023-06-14,2024-06-13,0.0,365,130,75,2.0,0.0,53,2563,192225,Ibadan,Ambient,207.69,Spring,0,Snowy,18,1.4384,0.5769,0.0154,1.0,539.0,2783.0,Medium,Moderate,High,No,S002,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052204,Cabin Biscuits 200g,Snacks & Confectionery,2023-06-07,2023-09-05,0.0,90,130,9,0.0,-1.0,120,725,6525,Enugu,Ambient,24.72,Winter,1,Rainy,21,0.7,0.0692,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S001,P0004,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052598,Nescafe Classic 100g,Beverages,2023-06-10,2023-12-07,0.0,180,130,38,0.0,2.0,94,4482,170316,Enugu,Cool,125.55,Autumn,1,Cloudy,3,1.4778,0.2923,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S005,P0018,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061392,Baby Wipes 80pk,Baby & Infant,2023-09-06,2024-09-05,0.0,365,130,79,0.0,1.0,52,3123,246717,Uyo,Ambient,302.67,Autumn,0,Rainy,5,1.5151,0.6077,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S005,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040406,Matches 10 boxes,Household Essentials,2023-02-09,2024-02-09,0.0,365,60,39,0.0,0.0,21,534,20826,Abuja,Ambient,33.28,Autumn,0,Snowy,14,0.7479,0.65,0.0,1.0,0.0,0.0,Medium,Slow,Low,No,S001,P0006,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV037295,Ariel Detergent 1kg,Personal Care,2023-01-08,2024-01-08,0.0,365,130,21,3.0,-2.0,104,2271,47691,Benin City,Ambient,37.31,Spring,0,Cloudy,22,0.4027,0.1615,0.0231,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0015,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043331,Vaseline Body Lotion 400ml,Personal Care,2023-03-10,2025-03-09,0.0,730,130,121,0.0,0.0,9,3218,389378,Lagos,Ambient,310.17,Spring,0,Sunny,9,1.1603,0.9308,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0011,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV068492,Always Pads 14pk,Personal Care,2023-11-16,2024-11-15,0.0,365,130,38,0.0,0.0,92,1628,61864,Owerri,Ambient,119.95,Winter,1,Snowy,14,0.7288,0.2923,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV060285,Egg Noodles 400g,Pasta & Noodles,2023-08-26,2023-12-24,0.0,120,130,24,0.0,-1.0,105,1231,29544,Ibadan,Ambient,45.66,Summer,0,Sunny,11,1.4,0.1846,0.0,1.0,0.0,0.0,Expired,Slow,Medium,No,S005,P0005,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV041648,Custard Powder 400g,Canned & Packaged Foods,2023-02-21,2024-02-21,0.0,365,130,103,3.0,0.0,24,2189,225467,Aba,Ambient,149.1,Autumn,1,Sunny,17,1.9753,0.7923,0.0231,1.0,527.0,2740.0,Medium,Moderate,High,No,S003,P0008,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035797,Tissue Paper 12 rolls,Household Essentials,2022-12-24,2023-12-24,0.0,365,130,120,0.0,1.0,11,3607,432840,Aba,Ambient,173.37,Autumn,0,Cloudy,11,2.3014,0.9231,0.0,1.0,539.0,2783.0,Low,Moderate,High,No,S005,P0017,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018235,Iodised Salt 1kg,Condiments & Seasonings,2022-07-02,2024-07-01,0.0,730,130,3,0.0,0.0,127,226,678,Onitsha,Ambient,29.71,Spring,0,Sunny,5,0.0288,0.0231,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0015,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011757,Matches 10 boxes,Household Essentials,2022-04-28,2023-04-28,0.0,365,130,49,0.0,0.0,81,440,21560,Ibadan,Ambient,93.71,Spring,1,Rainy,13,0.9397,0.3769,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S003,P0017,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV014238,Foil Cling Film,Household Essentials,2022-05-23,2023-05-23,0.0,365,130,54,1.0,0.0,75,1913,103302,Owerri,Ambient,90.13,Summer,1,Snowy,17,1.0356,0.4154,0.0077,1.0,0.0,0.0,High,Moderate,Medium,No,S002,P0018,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018442,Shea Butter 250g,Cooking Oils & Fats,2022-07-04,2023-07-04,0.0,365,130,103,0.0,0.0,27,3126,321978,Kaduna,Ambient,244.29,Autumn,0,Rainy,24,1.9753,0.7923,0.0,1.0,0.0,0.0,Medium,Moderate,High,No,S003,P0002,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV004421,Dangote Noodles 70g,Pasta & Noodles,2022-02-14,2022-04-15,0.0,60,130,51,2.0,0.0,77,200,10200,Aba,Ambient,75.02,Summer,0,Cloudy,10,5.95,0.3923,0.0154,1.0,587.0,3131.0,Medium,Slow,Medium,Yes,S002,P0001,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV000801,Lipton Tea 100 bags,Beverages,2022-01-09,2023-01-09,0.0,365,130,121,0.0,0.0,9,3664,443344,Abuja,Cool,352.24,Summer,1,Sunny,10,2.3205,0.9308,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S001,P0001,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV030595,Harpic Toilet Cleaner,Personal Care,2022-11-02,2024-11-01,0.0,730,130,100,1.0,-2.0,27,2917,291700,Ibadan,Ambient,133.63,Spring,1,Rainy,15,0.9589,0.7692,0.0077,1.0,0.0,0.0,Medium,Moderate,High,No,S005,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV030607,Foil Cling Film,Household Essentials,2022-11-03,2023-11-03,0.0,365,130,61,2.0,0.0,67,1636,99796,Ilorin,Ambient,95.32,Summer,0,Snowy,16,1.1699,0.4692,0.0154,1.0,0.0,0.0,High,Moderate,Medium,No,S001,P0007,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV013368,Ginger Fresh 500g,Fresh & Perishable,2022-05-14,2022-05-28,0.0,14,130,117,2.0,-1.0,10,636,74412,Owerri,Refrigerated,192.48,Spring,1,Cloudy,22,58.5,0.9,0.0154,1.0,0.0,0.0,Expired,Fast,High,No,S004,P0008,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV020475,SMA Gold 400g,Baby & Infant,2022-07-24,2023-07-24,0.0,365,130,82,1.0,1.0,48,14057,1152674,Benin City,Ambient,248.4,Summer,0,Cloudy,23,1.5726,0.6308,0.0077,1.0,0.0,0.0,Medium,Moderate,Medium,No,S004,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV034635,Lux Soap 6pk,Personal Care,2022-12-13,2023-12-13,0.0,365,130,101,0.0,0.0,29,2089,210989,Kaduna,Ambient,146.93,Spring,0,Snowy,16,1.937,0.7769,0.0,1.0,0.0,0.0,Medium,Moderate,High,No,S002,P0015,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066818,Harpic Toilet Cleaner,Personal Care,2023-10-31,2025-10-30,167.0,730,130,47,1.0,0.0,82,2520,118440,Ibadan,Ambient,154.02,Spring,1,Sunny,5,0.4507,0.3615,0.0077,0.7712,0.0,0.0,Low,Slow,Medium,No,S001,P0018,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV049520,Vermicelli 200g,Pasta & Noodles,2023-05-11,2023-11-07,0.0,180,130,57,3.0,0.0,70,486,27702,Warri,Ambient,158.12,Autumn,0,Sunny,23,2.2167,0.4385,0.0231,1.0,0.0,0.0,Expired,Moderate,Medium,No,S001,P0020,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011984,Matches 10 boxes,Household Essentials,2022-04-30,2023-04-30,0.0,365,130,11,1.0,0.0,118,481,5291,Kaduna,Ambient,36.68,Autumn,1,Snowy,12,0.211,0.0846,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036263,Dustbin Bags 50pk,Household Essentials,2022-12-29,2023-12-29,0.0,365,130,69,0.0,1.0,62,1310,90390,Warri,Ambient,164.59,Spring,1,Rainy,16,1.3233,0.5308,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S004,P0003,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV034919,Lux Soap 6pk,Personal Care,2022-12-16,2023-12-16,0.0,365,130,128,3.0,0.0,0,2142,274176,Owerri,Ambient,393.2,Winter,1,Sunny,15,2.4548,0.9846,0.0231,1.0,0.0,0.0,Low,Fast,High,No,S001,P0019,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV057180,Golden Morn 500g,Pasta & Noodles,2023-07-26,2023-10-24,0.0,90,130,71,1.0,0.0,58,1329,94359,Jos,Ambient,95.66,Winter,1,Snowy,15,5.5222,0.5462,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S004,P0020,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV025311,Lux Soap 6pk,Personal Care,2022-09-11,2023-09-11,0.0,365,130,32,0.0,0.0,98,1863,59616,Kaduna,Ambient,121.42,Summer,0,Cloudy,8,0.6137,0.2462,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV024707,Eva Water 1.5L 6pk,Beverages,2022-09-05,2022-09-12,0.0,7,94,47,0.0,0.0,48,1574,73978,Abuja,Cool,50.9,Spring,1,Snowy,17,47.0,0.5,0.0,1.0,0.0,0.0,Expired,Moderate,Low,No,S001,P0007,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV049798,Dangote Noodles 70g,Pasta & Noodles,2023-05-13,2023-07-12,0.0,60,130,4,0.0,1.0,127,159,636,Uyo,Ambient,12.13,Spring,0,Cloudy,22,0.4667,0.0308,0.0,1.0,587.0,3131.0,Expired,Slow,High,Yes,S005,P0018,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV055120,Pringles Original 150g,Snacks & Confectionery,2023-07-06,2023-09-04,0.0,60,130,31,1.0,-2.0,96,2616,81096,Lagos,Ambient,89.75,Winter,0,Sunny,7,3.6167,0.2385,0.0077,1.0,540.0,2845.0,Expired,Slow,High,No,S001,P0020,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV062706,Coca-Cola Crate 24,Beverages,2023-09-20,2023-10-04,0.0,14,130,105,0.0,-2.0,23,11410,1198050,Owerri,Cool,299.62,Winter,0,Snowy,8,52.5,0.8077,0.0,1.0,526.0,2780.0,Expired,Fast,High,No,S001,P0006,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV017064,Corn Flour 1kg,Grains & Cereals,2022-06-20,2022-10-18,0.0,120,130,25,1.0,0.0,106,1162,29050,Kaduna,Ambient,36.56,Summer,1,Cloudy,21,1.4583,0.1923,0.0077,1.0,0.0,0.0,Expired,Slow,Low,No,S004,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV008278,Banana Bunch,Fresh & Perishable,2022-03-24,2022-03-31,0.0,7,130,11,2.0,1.0,118,3109,34199,Jos,Refrigerated,43.12,Summer,0,Snowy,21,11.0,0.0846,0.0154,1.0,0.0,0.0,Low,Fast,Medium,No,S004,P0018,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV002310,Honeywell Spaghetti 500g,Pasta & Noodles,2022-01-24,2022-07-23,0.0,180,60,3,0.0,-2.0,55,686,2058,Ibadan,Ambient,8.18,Winter,0,Snowy,13,0.1167,0.05,0.0,1.0,0.0,0.0,Low,Moderate,Low,Yes,S001,P0010,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV003610,Margarine 500g,Cooking Oils & Fats,2022-02-06,2022-05-07,0.0,90,98,8,0.0,0.0,90,3090,24720,Kaduna,Ambient,17.18,Spring,1,Cloudy,15,0.6222,0.0816,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S001,P0010,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV072168,SMA Gold 400g,Baby & Infant,2023-12-23,2024-12-22,0.0,365,71,65,0.0,0.0,6,17304,1124760,Benin City,Ambient,81.54,Summer,0,Snowy,22,1.2466,0.9155,0.0,1.0,0.0,0.0,Low,Moderate,Low,No,S004,P0008,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV067051,Pepsodent Toothpaste 100ml,Personal Care,2023-11-02,2025-11-01,169.0,730,130,29,0.0,0.0,101,876,25404,Onitsha,Ambient,121.29,Summer,1,Rainy,7,0.2781,0.2231,0.0,0.7685,0.0,0.0,Low,Slow,Low,Yes,S003,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
